segment,keyword,clicks,length
website_1,keyword_id_6143,2,3
website_1,keyword_id_6144,2,3
website_1,keyword_id_6145,2,4
website_1,keyword_id_6146,2,4
website_1,keyword_id_6147,2,3
website_1,keyword_id_6148,2,2
website_1,keyword_id_6149,2,4
website_1,keyword_id_6150,2,4
website_1,keyword_id_6151,2,2
website_1,keyword_id_6152,2,3
website_1,keyword_id_6153,2,3
website_1,keyword_id_6154,2,5
website_1,keyword_id_6155,2,5
website_1,keyword_id_6156,2,3
website_1,keyword_id_6157,2,3
website_1,keyword_id_6158,2,3
website_1,keyword_id_6159,2,3
website_1,keyword_id_6160,2,3
website_1,keyword_id_6161,2,3
website_1,keyword_id_6162,2,3
website_1,keyword_id_6163,2,4
website_1,keyword_id_6164,2,6
website_1,keyword_id_6165,2,3
website_1,keyword_id_6166,2,4
website_1,keyword_id_6167,2,5
website_1,keyword_id_6168,2,5
website_1,keyword_id_6169,2,6
website_1,keyword_id_6170,2,4
website_1,keyword_id_6171,2,8
website_1,keyword_id_6172,2,7
website_1,keyword_id_6173,2,2
website_1,keyword_id_6174,2,5
website_1,keyword_id_6175,2,3
website_1,keyword_id_6176,2,3
website_1,keyword_id_6177,2,3
website_1,keyword_id_6178,2,4
website_1,keyword_id_6179,2,5
website_1,keyword_id_6180,2,3
website_1,keyword_id_6181,2,3
website_1,keyword_id_6182,2,5
website_1,keyword_id_6183,2,3
website_1,keyword_id_6184,2,4
website_1,keyword_id_6185,2,4
website_1,keyword_id_6186,2,5
website_1,keyword_id_6187,2,5
website_1,keyword_id_6188,2,6
website_1,keyword_id_6189,2,4
website_1,keyword_id_6190,2,3
website_1,keyword_id_6191,2,4
website_1,keyword_id_6192,2,4
website_1,keyword_id_6193,2,3
website_1,keyword_id_6194,2,3
website_1,keyword_id_6195,2,4
website_1,keyword_id_6196,2,5
website_1,keyword_id_6197,2,2
website_1,keyword_id_6198,2,3
website_1,keyword_id_6199,2,3
website_1,keyword_id_6200,2,3
website_1,keyword_id_6201,2,2
website_1,keyword_id_6202,2,4
website_1,keyword_id_6203,2,3
website_1,keyword_id_6204,2,4
website_1,keyword_id_6205,2,5
website_1,keyword_id_6206,2,4
website_1,keyword_id_6207,2,4
website_1,keyword_id_6208,2,2
website_1,keyword_id_6209,2,4
website_1,keyword_id_6210,2,2
website_1,keyword_id_6211,2,2
website_1,keyword_id_6212,2,2
website_1,keyword_id_6213,2,3
website_1,keyword_id_6214,2,2
website_1,keyword_id_6215,2,2
website_1,keyword_id_6216,2,1
website_1,keyword_id_6217,2,2
website_1,keyword_id_6218,2,2
website_1,keyword_id_6219,2,4
website_1,keyword_id_6220,2,3
website_1,keyword_id_6221,2,2
website_1,keyword_id_6222,2,2
website_1,keyword_id_6223,2,2
website_1,keyword_id_6224,2,3
website_1,keyword_id_6225,2,4
website_1,keyword_id_6226,2,1
website_1,keyword_id_6227,2,2
website_1,keyword_id_6228,2,4
website_1,keyword_id_6229,2,3
website_1,keyword_id_6230,2,3
website_1,keyword_id_6231,2,1
website_1,keyword_id_6232,2,3
website_1,keyword_id_6233,2,4
website_1,keyword_id_6234,2,3
website_1,keyword_id_6235,2,3
website_1,keyword_id_6236,2,3
website_1,keyword_id_6237,2,3
website_1,keyword_id_6238,2,4
website_1,keyword_id_6239,2,4
website_1,keyword_id_6240,2,5
website_1,keyword_id_6241,2,5
website_1,keyword_id_6242,2,4
website_1,keyword_id_6243,2,2
website_1,keyword_id_6244,2,2
website_1,keyword_id_6245,2,3
website_1,keyword_id_6246,2,2
website_1,keyword_id_6247,2,3
website_1,keyword_id_6248,2,3
website_1,keyword_id_6249,2,4
website_1,keyword_id_6250,2,3
website_1,keyword_id_6251,2,4
website_1,keyword_id_6252,2,4
website_1,keyword_id_6253,2,2
website_1,keyword_id_6254,2,3
website_1,keyword_id_6255,2,3
website_1,keyword_id_6256,2,4
website_1,keyword_id_6257,2,3
website_1,keyword_id_6258,2,3
website_1,keyword_id_6259,2,3
website_1,keyword_id_6260,2,3
website_1,keyword_id_6261,2,3
website_1,keyword_id_6262,2,3
website_1,keyword_id_6263,2,4
website_1,keyword_id_6264,2,5
website_1,keyword_id_6265,2,3
website_1,keyword_id_6266,2,2
website_1,keyword_id_6267,2,2
website_1,keyword_id_6268,2,3
website_1,keyword_id_6269,2,3
website_1,keyword_id_6270,2,3
website_1,keyword_id_6271,2,2
website_1,keyword_id_6272,2,2
website_1,keyword_id_6273,2,3
website_1,keyword_id_6274,2,3
website_1,keyword_id_6275,2,3
website_1,keyword_id_6276,2,2
website_1,keyword_id_6277,2,2
website_1,keyword_id_6278,2,3
website_1,keyword_id_6279,2,5
website_1,keyword_id_6280,2,3
website_1,keyword_id_6281,2,3
website_1,keyword_id_6282,2,2
website_1,keyword_id_6283,2,2
website_1,keyword_id_6284,2,4
website_1,keyword_id_6285,2,2
website_1,keyword_id_6286,2,3
website_1,keyword_id_6287,2,3
website_1,keyword_id_6288,2,3
website_1,keyword_id_6289,2,3
website_1,keyword_id_6290,2,4
website_1,keyword_id_6291,2,4
website_1,keyword_id_6292,2,3
website_1,keyword_id_6293,2,3
website_1,keyword_id_6294,2,3
website_1,keyword_id_6295,2,2
website_1,keyword_id_6296,2,4
website_1,keyword_id_6297,2,3
website_1,keyword_id_6298,2,4
website_1,keyword_id_6299,2,5
website_1,keyword_id_6300,2,1
website_1,keyword_id_6301,2,3
website_1,keyword_id_6302,2,3
website_1,keyword_id_6303,2,4
website_1,keyword_id_6304,2,4
website_1,keyword_id_6305,2,3
website_1,keyword_id_6306,2,5
website_1,keyword_id_6307,2,4
website_1,keyword_id_6308,2,4
website_1,keyword_id_6309,2,2
website_1,keyword_id_6310,2,5
website_1,keyword_id_6311,2,3
website_1,keyword_id_6312,2,4
website_1,keyword_id_6313,2,3
website_1,keyword_id_6314,2,2
website_1,keyword_id_6315,2,5
website_1,keyword_id_6316,2,4
website_1,keyword_id_6317,2,5
website_1,keyword_id_6318,2,4
website_1,keyword_id_6319,2,4
website_1,keyword_id_6320,2,4
website_1,keyword_id_6321,2,2
website_1,keyword_id_6322,2,4
website_1,keyword_id_6323,2,4
website_1,keyword_id_6324,2,3
website_1,keyword_id_6325,2,4
website_1,keyword_id_6326,2,3
website_1,keyword_id_6327,2,3
website_1,keyword_id_6328,2,3
website_1,keyword_id_6329,2,2
website_1,keyword_id_6330,2,3
website_1,keyword_id_6331,2,6
website_1,keyword_id_6332,2,3
website_1,keyword_id_6333,2,4
website_1,keyword_id_6334,2,6
website_1,keyword_id_6335,2,5
website_1,keyword_id_6336,2,3
website_1,keyword_id_6337,2,5
website_1,keyword_id_6338,2,5
website_1,keyword_id_6339,2,2
website_1,keyword_id_6340,2,3
website_1,keyword_id_6341,2,5
website_1,keyword_id_6342,2,4
website_1,keyword_id_6343,2,2
website_1,keyword_id_6344,2,4
website_1,keyword_id_6345,2,3
website_1,keyword_id_6346,2,5
website_1,keyword_id_6347,2,4
website_1,keyword_id_6348,2,4
website_1,keyword_id_6349,2,5
website_1,keyword_id_6350,2,3
website_1,keyword_id_6351,2,3
website_1,keyword_id_6352,2,2
website_1,keyword_id_6353,2,2
website_1,keyword_id_6354,2,2
website_1,keyword_id_6355,2,2
website_1,keyword_id_6356,2,2
website_1,keyword_id_6357,2,4
website_1,keyword_id_6358,2,4
website_1,keyword_id_6359,2,2
website_1,keyword_id_6360,2,5
website_1,keyword_id_6361,2,2
website_1,keyword_id_6362,2,4
website_1,keyword_id_6363,2,2
website_1,keyword_id_6364,2,4
website_1,keyword_id_6365,2,3
website_1,keyword_id_6366,2,5
website_1,keyword_id_6367,2,2
website_1,keyword_id_6368,2,4
website_1,keyword_id_6369,2,4
website_1,keyword_id_6370,2,4
website_1,keyword_id_6371,2,6
website_1,keyword_id_6372,2,2
website_1,keyword_id_6373,2,3
website_1,keyword_id_6374,2,3
website_1,keyword_id_6375,2,3
website_1,keyword_id_6376,2,3
website_1,keyword_id_6377,2,2
website_1,keyword_id_6378,2,4
website_1,keyword_id_6379,2,4
website_1,keyword_id_6380,2,4
website_1,keyword_id_6381,2,6
website_1,keyword_id_6382,2,2
website_1,keyword_id_6383,2,4
website_1,keyword_id_6384,2,3
website_1,keyword_id_6385,2,3
website_1,keyword_id_6386,2,3
website_1,keyword_id_6387,2,2
website_1,keyword_id_6388,2,2
website_1,keyword_id_6389,2,2
website_1,keyword_id_6390,2,4
website_1,keyword_id_6391,2,4
website_1,keyword_id_6392,2,3
website_1,keyword_id_6393,2,2
website_1,keyword_id_6394,2,3
website_1,keyword_id_6395,2,3
website_1,keyword_id_6396,2,3
website_1,keyword_id_6397,2,5
website_1,keyword_id_6398,2,2
website_1,keyword_id_6399,2,4
website_1,keyword_id_6400,2,3
website_1,keyword_id_6401,2,2
website_1,keyword_id_6402,2,3
website_1,keyword_id_6403,2,3
website_1,keyword_id_6404,2,3
website_1,keyword_id_6405,2,3
website_1,keyword_id_6406,2,4
website_1,keyword_id_6407,2,4
website_1,keyword_id_6408,2,3
website_1,keyword_id_6409,2,3
website_1,keyword_id_6410,2,7
website_1,keyword_id_6411,2,2
website_1,keyword_id_6412,2,4
website_1,keyword_id_6413,2,4
website_1,keyword_id_6414,2,3
website_1,keyword_id_6415,2,2
website_1,keyword_id_6416,2,5
website_1,keyword_id_6417,2,2
website_1,keyword_id_6418,2,4
website_1,keyword_id_6419,2,4
website_1,keyword_id_6420,2,4
website_1,keyword_id_6421,2,2
website_1,keyword_id_6422,2,3
website_1,keyword_id_6423,2,3
website_1,keyword_id_6424,2,3
website_1,keyword_id_6425,2,2
website_1,keyword_id_6426,2,3
website_1,keyword_id_6427,2,3
website_1,keyword_id_6428,2,3
website_1,keyword_id_6429,2,3
website_1,keyword_id_6430,2,4
website_1,keyword_id_6431,2,3
website_1,keyword_id_6432,2,3
website_1,keyword_id_6433,2,2
website_1,keyword_id_6434,2,4
website_1,keyword_id_6435,2,3
website_1,keyword_id_6436,2,4
website_1,keyword_id_6437,2,4
website_1,keyword_id_6438,2,3
website_1,keyword_id_6439,2,4
website_1,keyword_id_6440,2,4
website_1,keyword_id_6441,2,2
website_1,keyword_id_6442,2,4
website_1,keyword_id_6443,2,2
website_1,keyword_id_6444,2,2
website_1,keyword_id_6445,2,2
website_1,keyword_id_6446,2,3
website_1,keyword_id_6447,2,3
website_1,keyword_id_6448,2,4
website_1,keyword_id_6449,2,2
website_1,keyword_id_6450,2,3
website_1,keyword_id_6451,2,2
website_1,keyword_id_6452,2,3
website_1,keyword_id_6453,2,4
website_1,keyword_id_6454,2,3
website_1,keyword_id_6455,2,6
website_1,keyword_id_6456,2,4
website_1,keyword_id_6457,2,4
website_1,keyword_id_6458,2,5
website_1,keyword_id_6459,2,4
website_1,keyword_id_6460,2,5
website_1,keyword_id_6461,2,4
website_1,keyword_id_6462,2,5
website_1,keyword_id_6463,2,4
website_1,keyword_id_6464,2,4
website_1,keyword_id_6465,2,5
website_1,keyword_id_6466,2,4
website_1,keyword_id_6467,2,5
website_1,keyword_id_6468,2,4
website_1,keyword_id_6469,2,3
website_1,keyword_id_6470,2,4
website_1,keyword_id_6471,2,5
website_1,keyword_id_6472,2,6
website_1,keyword_id_6473,2,5
website_1,keyword_id_6474,2,4
website_1,keyword_id_6475,2,4
website_1,keyword_id_6476,2,3
website_1,keyword_id_6477,2,4
website_1,keyword_id_6478,2,3
website_1,keyword_id_6479,2,4
website_1,keyword_id_6480,2,4
website_1,keyword_id_6481,2,5
website_1,keyword_id_6482,2,5
website_1,keyword_id_6483,2,4
website_1,keyword_id_6484,2,4
website_1,keyword_id_6485,2,5
website_1,keyword_id_6486,2,4
website_1,keyword_id_6487,2,5
website_1,keyword_id_6488,2,3
website_1,keyword_id_6489,2,5
website_1,keyword_id_6490,2,5
website_1,keyword_id_6491,2,5
website_1,keyword_id_6492,2,5
website_1,keyword_id_6493,2,3
website_1,keyword_id_6494,2,5
website_1,keyword_id_6495,2,5
website_1,keyword_id_6496,2,5
website_1,keyword_id_6497,2,4
website_1,keyword_id_6498,2,5
website_1,keyword_id_6499,2,5
website_1,keyword_id_6500,2,5
website_1,keyword_id_6501,2,2
website_1,keyword_id_6502,2,2
website_1,keyword_id_6503,2,2
website_1,keyword_id_6504,2,3
website_1,keyword_id_6505,2,4
website_1,keyword_id_6506,2,4
website_1,keyword_id_6507,2,3
website_1,keyword_id_6508,2,4
website_1,keyword_id_6509,2,4
website_1,keyword_id_6510,2,3
website_1,keyword_id_6511,2,2
website_1,keyword_id_6512,2,3
website_1,keyword_id_6513,2,3
website_1,keyword_id_6514,2,1
website_1,keyword_id_6515,2,3
website_1,keyword_id_6516,2,3
website_1,keyword_id_6517,2,3
website_1,keyword_id_6518,2,3
website_1,keyword_id_6519,2,2
website_1,keyword_id_6520,2,3
website_1,keyword_id_6521,2,5
website_1,keyword_id_6522,2,4
website_1,keyword_id_6523,2,4
website_1,keyword_id_6524,2,3
website_1,keyword_id_6525,2,3
website_1,keyword_id_6526,2,4
website_1,keyword_id_6527,2,4
website_1,keyword_id_6528,2,3
website_1,keyword_id_6529,2,5
website_1,keyword_id_6530,2,2
website_1,keyword_id_6531,2,2
website_1,keyword_id_6532,2,3
website_1,keyword_id_6533,2,2
website_1,keyword_id_6534,2,2
website_1,keyword_id_6535,2,2
website_1,keyword_id_6536,2,3
website_1,keyword_id_6537,2,3
website_1,keyword_id_6538,2,3
website_1,keyword_id_6539,2,5
website_1,keyword_id_6540,2,3
website_1,keyword_id_6541,2,5
website_1,keyword_id_6542,2,5
website_1,keyword_id_6543,2,2
website_1,keyword_id_6544,2,2
website_1,keyword_id_6545,2,1
website_1,keyword_id_6546,2,3
website_1,keyword_id_6547,2,3
website_1,keyword_id_6548,2,2
website_1,keyword_id_6549,2,4
website_1,keyword_id_6550,2,2
website_1,keyword_id_6551,2,3
website_1,keyword_id_6552,2,7
website_1,keyword_id_6553,2,3
website_1,keyword_id_6554,2,3
website_1,keyword_id_6555,2,7
website_1,keyword_id_6556,2,5
website_1,keyword_id_6557,2,6
website_1,keyword_id_6558,2,4
website_1,keyword_id_6559,2,5
website_1,keyword_id_6560,2,5
website_1,keyword_id_6561,2,8
website_1,keyword_id_6562,2,4
website_1,keyword_id_6563,2,4
website_1,keyword_id_6564,2,6
website_1,keyword_id_6565,2,7
website_1,keyword_id_6566,2,4
website_1,keyword_id_6567,2,4
website_1,keyword_id_6568,2,1
website_1,keyword_id_6569,2,1
website_1,keyword_id_6570,2,3
website_1,keyword_id_6571,2,3
website_1,keyword_id_6572,2,3
website_1,keyword_id_6573,2,2
website_1,keyword_id_6574,2,4
website_1,keyword_id_6575,2,3
website_1,keyword_id_6576,2,3
website_1,keyword_id_6577,2,2
website_1,keyword_id_6578,2,2
website_1,keyword_id_6579,2,2
website_1,keyword_id_6580,2,3
website_1,keyword_id_6581,2,4
website_1,keyword_id_6582,2,3
website_1,keyword_id_6583,2,4
website_1,keyword_id_6584,2,3
website_1,keyword_id_6585,2,3
website_1,keyword_id_6586,2,2
website_1,keyword_id_6587,2,3
website_1,keyword_id_6588,2,1
website_1,keyword_id_6589,2,1
website_1,keyword_id_6590,2,2
website_1,keyword_id_6591,2,4
website_1,keyword_id_6592,2,4
website_1,keyword_id_6593,2,4
website_1,keyword_id_6594,2,3
website_1,keyword_id_6595,2,2
website_1,keyword_id_6596,2,3
website_1,keyword_id_6597,2,4
website_1,keyword_id_6598,2,4
website_1,keyword_id_6599,2,3
website_1,keyword_id_6600,2,4
website_1,keyword_id_6601,2,4
website_1,keyword_id_6602,2,5
website_1,keyword_id_6603,2,3
website_1,keyword_id_6604,2,3
website_1,keyword_id_6605,2,3
website_1,keyword_id_6606,2,2
website_1,keyword_id_6607,2,2
website_1,keyword_id_6608,2,3
website_1,keyword_id_6609,2,2
website_1,keyword_id_6610,2,3
website_1,keyword_id_6611,2,4
website_1,keyword_id_6612,2,4
website_1,keyword_id_6613,2,4
website_1,keyword_id_6614,2,4
website_1,keyword_id_6615,2,5
website_1,keyword_id_6616,2,4
website_1,keyword_id_6617,2,5
website_1,keyword_id_6618,2,4
website_1,keyword_id_6619,2,2
website_1,keyword_id_6620,2,3
website_1,keyword_id_6621,2,4
website_1,keyword_id_6622,2,4
website_1,keyword_id_6623,2,4
website_1,keyword_id_6624,2,4
website_1,keyword_id_6625,2,4
website_1,keyword_id_6626,2,5
website_1,keyword_id_6627,2,3
website_1,keyword_id_6628,2,3
website_1,keyword_id_6629,2,3
website_1,keyword_id_6630,2,4
website_1,keyword_id_6631,2,2
website_1,keyword_id_6632,2,4
website_1,keyword_id_6633,2,4
website_1,keyword_id_6634,2,4
website_1,keyword_id_6635,2,3
website_1,keyword_id_6636,2,3
website_1,keyword_id_6637,2,3
website_1,keyword_id_6638,2,4
website_1,keyword_id_6639,2,2
website_1,keyword_id_6640,2,4
website_1,keyword_id_6641,2,5
website_1,keyword_id_6642,2,5
website_1,keyword_id_6643,2,5
website_1,keyword_id_6644,2,4
website_1,keyword_id_6645,2,5
website_1,keyword_id_6646,2,4
website_1,keyword_id_6647,2,4
website_1,keyword_id_6648,2,3
website_1,keyword_id_6649,2,3
website_1,keyword_id_6650,2,2
website_1,keyword_id_6651,2,2
website_1,keyword_id_6652,2,3
website_1,keyword_id_6653,2,3
website_1,keyword_id_6654,2,2
website_1,keyword_id_6655,2,3
website_1,keyword_id_6656,2,4
website_1,keyword_id_6657,2,3
website_1,keyword_id_6658,2,4
website_1,keyword_id_6659,2,2
website_1,keyword_id_6660,2,3
website_1,keyword_id_6661,2,3
website_1,keyword_id_6662,2,3
website_1,keyword_id_6663,2,5
website_1,keyword_id_6664,2,6
website_1,keyword_id_6665,2,3
website_1,keyword_id_6666,2,3
website_1,keyword_id_6667,2,4
website_1,keyword_id_6668,2,3
website_1,keyword_id_6669,2,4
website_1,keyword_id_6670,2,3
website_1,keyword_id_6671,2,3
website_1,keyword_id_6672,2,4
website_1,keyword_id_6673,2,4
website_1,keyword_id_6674,2,5
website_1,keyword_id_6675,2,2
website_1,keyword_id_6676,2,5
website_1,keyword_id_6677,2,3
website_1,keyword_id_6678,2,4
website_1,keyword_id_6679,2,3
website_1,keyword_id_6680,2,3
website_1,keyword_id_6681,2,4
website_1,keyword_id_6682,2,4
website_1,keyword_id_6683,2,4
website_1,keyword_id_6684,2,3
website_1,keyword_id_6685,2,3
website_1,keyword_id_6686,2,4
website_1,keyword_id_6687,2,4
website_1,keyword_id_6688,2,4
website_1,keyword_id_6689,2,5
website_1,keyword_id_6690,2,5
website_1,keyword_id_6691,2,5
website_1,keyword_id_6692,2,4
website_1,keyword_id_6693,2,5
website_1,keyword_id_6694,2,4
website_1,keyword_id_6695,2,5
website_1,keyword_id_6696,2,4
website_1,keyword_id_6697,2,4
website_1,keyword_id_6698,2,3
website_1,keyword_id_6699,2,4
website_1,keyword_id_6700,2,4
website_1,keyword_id_6701,2,4
website_1,keyword_id_6702,2,4
website_1,keyword_id_6703,2,4
website_1,keyword_id_6704,2,3
website_1,keyword_id_6705,2,3
website_1,keyword_id_6706,2,4
website_1,keyword_id_6707,2,4
website_1,keyword_id_6708,2,2
website_1,keyword_id_6709,2,4
website_1,keyword_id_6710,2,4
website_1,keyword_id_6711,2,2
website_1,keyword_id_6712,2,5
website_1,keyword_id_6713,2,4
website_1,keyword_id_6714,2,3
website_1,keyword_id_6715,2,3
website_1,keyword_id_6716,2,5
website_1,keyword_id_6717,2,4
website_1,keyword_id_6718,2,3
website_1,keyword_id_6719,2,3
website_1,keyword_id_6720,2,3
website_1,keyword_id_6721,2,3
website_1,keyword_id_6722,2,3
website_1,keyword_id_6723,2,4
website_1,keyword_id_6724,2,3
website_1,keyword_id_6725,2,5
website_1,keyword_id_6726,2,2
website_1,keyword_id_6727,2,3
website_1,keyword_id_6728,2,3
website_1,keyword_id_6729,2,3
website_1,keyword_id_6730,2,3
website_1,keyword_id_6731,2,2
website_1,keyword_id_6732,2,4
website_1,keyword_id_6733,2,2
website_1,keyword_id_6734,2,3
website_1,keyword_id_6735,2,2
website_1,keyword_id_6736,2,3
website_1,keyword_id_6737,2,4
website_1,keyword_id_6738,2,4
website_1,keyword_id_6739,2,3
website_1,keyword_id_6740,2,2
website_1,keyword_id_6741,2,3
website_1,keyword_id_6742,2,4
website_1,keyword_id_6743,2,4
website_1,keyword_id_6744,2,5
website_1,keyword_id_6745,2,5
website_1,keyword_id_6746,2,3
website_1,keyword_id_6747,2,2
website_1,keyword_id_6748,2,3
website_1,keyword_id_6749,2,4
website_1,keyword_id_6750,2,4
website_1,keyword_id_6751,2,3
website_1,keyword_id_6752,2,5
website_1,keyword_id_6753,2,4
website_1,keyword_id_6754,2,4
website_1,keyword_id_6755,2,5
website_1,keyword_id_6756,2,4
website_1,keyword_id_6757,2,2
website_1,keyword_id_6758,2,3
website_1,keyword_id_6759,2,3
website_1,keyword_id_6760,2,3
website_1,keyword_id_6761,2,4
website_1,keyword_id_6762,2,3
website_1,keyword_id_6763,2,2
website_1,keyword_id_6764,2,6
website_1,keyword_id_6765,2,4
website_1,keyword_id_6766,2,4
website_1,keyword_id_6767,2,3
website_1,keyword_id_6768,2,3
website_1,keyword_id_6769,2,6
website_1,keyword_id_6770,2,3
website_1,keyword_id_6771,2,4
website_1,keyword_id_6772,2,7
website_1,keyword_id_6773,2,2
website_1,keyword_id_6774,2,4
website_1,keyword_id_6775,2,3
website_1,keyword_id_6776,2,3
website_1,keyword_id_6777,2,4
website_1,keyword_id_6778,2,3
website_1,keyword_id_6779,2,3
website_1,keyword_id_6780,2,5
website_1,keyword_id_6781,2,3
website_1,keyword_id_6782,2,2
website_1,keyword_id_6783,2,2
website_1,keyword_id_6784,2,3
website_1,keyword_id_6785,2,2
website_1,keyword_id_6786,2,4
website_1,keyword_id_6787,2,4
website_1,keyword_id_6788,2,4
website_1,keyword_id_6789,2,2
website_1,keyword_id_6790,2,4
website_1,keyword_id_6791,2,3
website_1,keyword_id_6792,2,1
website_1,keyword_id_6793,2,2
website_1,keyword_id_6794,2,1
website_1,keyword_id_6795,2,3
website_1,keyword_id_6796,2,2
website_1,keyword_id_6797,2,3
website_1,keyword_id_6798,2,3
website_1,keyword_id_6799,2,3
website_1,keyword_id_6800,2,3
website_1,keyword_id_6801,2,1
website_1,keyword_id_6802,2,2
website_1,keyword_id_6803,2,3
website_1,keyword_id_6804,2,2
website_1,keyword_id_6805,2,2
website_1,keyword_id_6806,2,5
website_1,keyword_id_6807,2,4
website_1,keyword_id_6808,2,4
website_1,keyword_id_6809,2,2
website_1,keyword_id_6810,2,4
website_1,keyword_id_6811,2,2
website_1,keyword_id_6812,2,2
website_1,keyword_id_6813,2,2
website_1,keyword_id_6814,2,3
website_1,keyword_id_6815,2,3
website_1,keyword_id_6816,2,3
website_1,keyword_id_6817,2,3
website_1,keyword_id_6818,2,4
website_1,keyword_id_6819,2,3
website_1,keyword_id_6820,2,3
